,row_id,player_id,school,wave,session,date,event_id,event_description,event_category,event_time,event_time_dbl,stack_id,stack_title,data_headers,data_values,skill_level_know,skill_level_priority,skill_level_people,skill_level_refusal,skill_level_me,minigame_id,minigame_level,skill_id,old_skill_point,new_skill_point,object_id,object_locked,object_first_time_unlocked,pan_scene_start_left,pan_scene_end_left,scan_start_point,scan_end_point,sense_id,object_scan_result,animatic_id,animatic_time_elapsed,animatic_time_left,avatar_age,avatar_gender,avatar_name,avatar_id,name_of_file,event_type,aa_level_id,chunk_id,piece_id,old_choice_id,old_label,choice_id,new_choice_id,new_label,stars_for_this_level_old,stars_for_this_level_new,npc_id,npc_fact_data_type,previous_rank_id,new_rank_id,invitation_id,inviting_npc_id,inviting_npc_rank_id,chosen_response,points_lost_gained,strike,total_points,total_strikes,missed_safe_invitations,accepted_unsafe_invitations,priority_type,card_id,opportunity_card_id,stop_think_id,priority_type_2,resulting_priority_type,priority_protected_true_false,gaining_priority_type,amount_gained,losing_priority_type,amount_lost,goal_1_priority_type,goal1_amount,goal1_achieved_amount,goal_2_priority_type,goal2_amount,goal2_achieved_amount,draws_remaining,starter_statement_id,validity,cred_lost_gained,fact_card_id,chosen_fact_card_id,opponent_its_on_statement_id,players_chosen_response_id,player_won,players_cred_total,item_locked_unlocked_states,proportion_complete,starting_screen_pan_position_x,starting_screen_pan_position_y,starting_screen_pan_position_w,starting_screen_pan_position_h,ending_screen_pan_position_x,ending_screen_pan_position_y,ending_screen_pan_position_w,ending_screen_pan_position_h,real_date_time,json_gamestate_dump,intention_id,answer_validity,influence_id,influence_id1,clip1_validity,influence_id2,clip2_validity,influence_id3,clip3_validity,opponent_attack_id,chosen_opponent_attack_type_id,player_point_loss,strategy_id,strategy_strength,piece_id_2,piece1_id,piece2_id,piece3_id,opponent_point_loss,player_points,opponent_points,old_rating,new_rating,priority_type_that_went_to_zero,epilogue_item_id,item_locked_unlocked_state
173,174,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,221,Player opens  Change Decision panel,Challenge Stack,14M 8S,848,12.0,Welcome to PlayForward,Stack id,12,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,175,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,203,Player completes Stack,Challenge Stack,14M 12S,852,12.0,Welcome to PlayForward,Stack id,12,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,176,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,220,Player closes Change Decision panel,Challenge Stack,14M 12S,852,12.0,Welcome to PlayForward,Stack id,12,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,177,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,100,Player opens Challenge Stack popup,Lifeline,14M 26S,866,0.0,"Make the Grade, Make A Friend",Stack id,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,178,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,102,Player confirms entering Challenge Stack,Lifeline,14M 41S,881,0.0,"Make the Grade, Make A Friend",Stack id,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,179,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,200,Player enters Stack,Challenge Stack,14M 41S,881,0.0,"Make the Grade, Make A Friend","Stack id, skill_level_know, skill_level_priority, skill_level_people, skill_level_refusal, skill_level_me","0,0,0,0,0,6",0.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,180,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,219,Player opens scene info panel,Challenge Stack,14M 41S,881,0.0,"Make the Grade, Make A Friend",Stack id,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,181,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,216,Player triggers Stack Animatic,Challenge Stack,14M 42S,882,0.0,,Animatic id,Stack_G7a0,,,,,,,,,,,,,,,,,,,,Stack_G7a0,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,182,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,217,Player exits Stack Animatic,Challenge Stack,15M 16S,916,0.0,,"Animatic id, animatic time elapsed (in seconds), animatic time left  (in seconds)","Stack_G7a0,32,0.00",,,,,,,,,,,,,,,,,,,,Stack_G7a0,32.0,0.0,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,183,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,218,Player closes scene info panel,Challenge Stack,15M 21S,921,0.0,"Make the Grade, Make A Friend",Stack id,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,184,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,210,Player begins to scan Scene using Sense,Challenge Stack,15M 24S,924,0.0,,"startscan_x,startscan_y","1086,521",,,,,,,,,,,,,,,,"(1086, 521)",,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,185,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,207,Player panned Scene,Challenge Stack,15M 25S,925,0.0,"Make the Grade, Make A Friend","Stack id, starting scene left, ending scene left","0,-200,-320",,,,,,,,,,,,,,-200.0,-320.0,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,186,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,211,Player ends scan,Challenge Stack,15M 26S,926,0.0,,"endscan_x,endscan_y","995,540",,,,,,,,,,,,,,,,,"(995, 540)",,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,187,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,213,Player touches Object,Challenge Stack,15M 26S,926,0.0,"Make the Grade, Make A Friend","Stack id, Object id, result (Was player able to activate object?)","0,c_bestFriend_M_a_G7a0,false",,,,,,,,,,,c_bestFriend_M_a_G7a0,,,,,,,,False,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,188,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,210,Player begins to scan Scene using Sense,Challenge Stack,15M 39S,939,0.0,,"startscan_x,startscan_y","1122,475",,,,,,,,,,,,,,,,"(1122, 475)",,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,189,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,207,Player panned Scene,Challenge Stack,15M 40S,940,0.0,"Make the Grade, Make A Friend","Stack id, starting scene left, ending scene left","0,-320,-380",,,,,,,,,,,,,,-320.0,-380.0,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,190,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,211,Player ends scan,Challenge Stack,15M 42S,942,0.0,,"endscan_x,endscan_y","1199,403",,,,,,,,,,,,,,,,,"(1199, 403)",,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,191,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,213,Player touches Object,Challenge Stack,15M 42S,942,0.0,"Make the Grade, Make A Friend","Stack id, Object id, result (Was player able to activate object?)","0,s_doorClassroom_G7a0,true",,,,,,,,,,,s_doorClassroom_G7a0,,,,,,,,True,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,192,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,210,Player begins to scan Scene using Sense,Challenge Stack,15M 47S,947,0.0,,"startscan_x,startscan_y","833,350",,,,,,,,,,,,,,,,"(833, 350)",,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,193,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,211,Player ends scan,Challenge Stack,15M 51S,951,0.0,,"endscan_x,endscan_y","650,603",,,,,,,,,,,,,,,,,"(650, 603)",,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,194,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,213,Player touches Object,Challenge Stack,15M 51S,951,0.0,"Make the Grade, Make A Friend","Stack id, Object id, result (Was player able to activate object?)","0,s_otherStudent1_G7a0,true",,,,,,,,,,,s_otherStudent1_G7a0,,,,,,,,True,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,195,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,210,Player begins to scan Scene using Sense,Challenge Stack,16M 0S,960,0.0,,"startscan_x,startscan_y","620,323",,,,,,,,,,,,,,,,"(620, 323)",,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,196,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,211,Player ends scan,Challenge Stack,16M 3S,963,0.0,,"endscan_x,endscan_y","780,138",,,,,,,,,,,,,,,,,"(780, 138)",,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,197,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,213,Player touches Object,Challenge Stack,16M 3S,963,0.0,"Make the Grade, Make A Friend","Stack id, Object id, result (Was player able to activate object?)","0,s_shakespearePoster_gen,true",,,,,,,,,,,s_shakespearePoster_gen,,,,,,,,True,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,198,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,210,Player begins to scan Scene using Sense,Challenge Stack,16M 5S,965,0.0,,"startscan_x,startscan_y","714,454",,,,,,,,,,,,,,,,"(714, 454)",,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,199,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,207,Player panned Scene,Challenge Stack,16M 7S,967,0.0,"Make the Grade, Make A Friend","Stack id, starting scene left, ending scene left","0,-380,0",,,,,,,,,,,,,,-380.0,0.0,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,200,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,211,Player ends scan,Challenge Stack,16M 11S,971,0.0,,"endscan_x,endscan_y","125,578",,,,,,,,,,,,,,,,,"(125, 578)",,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,201,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,210,Player begins to scan Scene using Sense,Challenge Stack,16M 15S,975,0.0,,"startscan_x,startscan_y","285,437",,,,,,,,,,,,,,,,"(285, 437)",,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,202,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,211,Player ends scan,Challenge Stack,16M 23S,983,0.0,,"endscan_x,endscan_y","236,500",,,,,,,,,,,,,,,,,"(236, 500)",,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,203,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,213,Player touches Object,Challenge Stack,16M 23S,983,0.0,"Make the Grade, Make A Friend","Stack id, Object id, result (Was player able to activate object?)","0,c_crewKid1_M_G7a0,true",,,,,,,,,,,c_crewKid1_M_G7a0,,,,,,,,True,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,204,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,210,Player begins to scan Scene using Sense,Challenge Stack,16M 25S,985,0.0,,"startscan_x,startscan_y","257,548",,,,,,,,,,,,,,,,"(257, 548)",,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,205,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,207,Player panned Scene,Challenge Stack,16M 27S,987,0.0,"Make the Grade, Make A Friend","Stack id, starting scene left, ending scene left","0,0,-195",,,,,,,,,,,,,,0.0,-195.0,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,206,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,211,Player ends scan,Challenge Stack,16M 32S,992,0.0,,"endscan_x,endscan_y","970,577",,,,,,,,,,,,,,,,,"(970, 577)",,,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,207,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,213,Player touches Object,Challenge Stack,16M 32S,992,0.0,"Make the Grade, Make A Friend","Stack id, Object id, result (Was player able to activate object?)","0,c_bestFriend_M_a_G7a0,false",,,,,,,,,,,c_bestFriend_M_a_G7a0,,,,,,,,False,,,,,,,,Session_1_eventLog_6427001_session1.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,208,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,1003,Player enters Level Select menu,Minigame General,16M 38S,998,0.0,,Minigame id,2,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Minigame challenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,209,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,1004,Player selects minigame level,Minigame General,16M 40S,1000,0.0,,Minigame level id,0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,Minigame challenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,210,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,900,Player closes intro panel to start game,People Sense,16M 49S,1009,0.0,,Minigame level id,0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,People,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,211,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,901,Player selects an NPC,People Sense,16M 57S,1017,0.0,,"Minigame level id, NPC id","0,[PeopleData_id:4]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,People,,,,,,,,,,,[PeopleData_id:4],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,212,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,904,Player starts drag on NPC,People Sense,16M 58S,1018,0.0,,"Minigame level id, NPC id","0,[PeopleData_id:4]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,People,,,,,,,,,,,[PeopleData_id:4],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,213,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,902,Player selects an NPC fact,People Sense,17M 2S,1022,0.0,,"Minigame level id, NPC id, NPC Fact Data Type","0,[PeopleData_id:4,PeopleData_data0Type]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,People,,,,,,,,,,,[PeopleData_id:4,PeopleData_data0Type],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,214,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,903,Player hits Done button on NPC fact,People Sense,17M 16S,1036,0.0,,"Minigame level id, NPC id, NPC Fact Data Type","0,[PeopleData_id4,PeopleData_data0Type]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,People,,,,,,,,,,,[PeopleData_id4,PeopleData_data0Type],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,215,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,902,Player selects an NPC fact,People Sense,17M 17S,1037,0.0,,"Minigame level id, NPC id, NPC Fact Data Type","0,[PeopleData_id:4,PeopleData_data1Type]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,People,,,,,,,,,,,[PeopleData_id:4,PeopleData_data1Type],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,216,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,902,Player selects an NPC fact,People Sense,17M 23S,1043,0.0,,"Minigame level id, NPC id, NPC Fact Data Type","0,[PeopleData_id:4,PeopleData_data0Type]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,People,,,,,,,,,,,[PeopleData_id:4,PeopleData_data0Type],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,217,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,903,Player hits Done button on NPC fact,People Sense,17M 23S,1043,0.0,,"Minigame level id, NPC id, NPC Fact Data Type","0,[PeopleData_id4,PeopleData_data1Type]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,People,,,,,,,,,,,[PeopleData_id4,PeopleData_data1Type],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,218,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,903,Player hits Done button on NPC fact,People Sense,17M 24S,1044,0.0,,"Minigame level id, NPC id, NPC Fact Data Type","0,[PeopleData_id4,PeopleData_data0Type]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,People,,,,,,,,,,,[PeopleData_id4,PeopleData_data0Type],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,219,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,902,Player selects an NPC fact,People Sense,17M 25S,1045,0.0,,"Minigame level id, NPC id, NPC Fact Data Type","0,[PeopleData_id:4,PeopleData_data0Type]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,People,,,,,,,,,,,[PeopleData_id:4,PeopleData_data0Type],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,220,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,903,Player hits Done button on NPC fact,People Sense,17M 27S,1047,0.0,,"Minigame level id, NPC id, NPC Fact Data Type","0,[PeopleData_id4,PeopleData_data0Type]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,People,,,,,,,,,,,[PeopleData_id4,PeopleData_data0Type],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,221,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,902,Player selects an NPC fact,People Sense,17M 29S,1049,0.0,,"Minigame level id, NPC id, NPC Fact Data Type","0,[PeopleData_id:4,PeopleData_data1Type]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,People,,,,,,,,,,,[PeopleData_id:4,PeopleData_data1Type],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,222,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,903,Player hits Done button on NPC fact,People Sense,17M 34S,1054,0.0,,"Minigame level id, NPC id, NPC Fact Data Type","0,[PeopleData_id4,PeopleData_data1Type]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,People,,,,,,,,,,,[PeopleData_id4,PeopleData_data1Type],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,223,6427001,3561,"3561 (T,TH) Spring 2013",Session 1,2013-03-07,902,Player selects an NPC fact,People Sense,17M 35S,1055,0.0,,"Minigame level id, NPC id, NPC Fact Data Type","0,[PeopleData_id:4,PeopleData_data2Type]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6427001_session1.log,People,,,,,,,,,,,[PeopleData_id:4,PeopleData_data2Type],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
